,author,date,n_likes,n_reposts,with_photo,is_repost?,text
0,dying,17 авг 2015,14351,325,False,False,хотеть видеть каждый день
1,dying,17 авг 2015,7098,144,False,False,жить жить твой жизнь появляться полина
2,dying,17 авг 2015,6439,121,False,False,скучать наташа
3,dying,17 авг 2015,8469,221,False,False,давать бог каждый сердце искать
4,dying,17 авг 2015,3704,71,False,False,арина милашка арина бандитка арина псих арина хороший
5,dying,17 авг 2015,11242,257,False,False,человек который бросать слово ветер бросать мост
6,dying,17 авг 2015,571,34,False,True,AppToday это необходимо скачать 16 авг 2015 20 27
7,dying,17 авг 2015,7313,109,False,False,хотеть просыпаться видеть твой еблище
8,dying,17 авг 2015,6788,164,False,False,принцеск
9,dying,17 авг 2015,3655,58,False,False,весь светок принцесски
10,dying,17 авг 2015,2625,29,False,False,каждый лида чей-то проблема
11,dying,17 авг 2015,6562,167,False,False,хотеть больно
12,dying,17 авг 2015,5621,86,False,False,уставать скучать блять
13,dying,17 авг 2015,5827,130,False,False,любовь любить шоколад
14,dying,17 авг 2015,3560,68,False,False,скучать алена
15,dying,17 авг 2015,4553,85,False,False,здравствовать грусть
16,dying,17 авг 2015,4747,111,False,False,любить лера писать лера гулять лерой обнимать лера ценить лера беречь лера
17,dying,17 авг 2015,3787,85,False,False,любовь подруга даша
18,dying,17 авг 2015,4204,42,False,False,отсасывать просить
19,dying,17 авг 2015,10170,200,False,False,счастие глаз карий
20,dying,17 авг 2015,7937,167,False,False,вспомнить девочка который любить
21,dying,17 авг 2015,5456,118,False,False,часто говорить представлять сколько думать
22,dying,17 авг 2015,3624,61,False,False,уезжать жить бельгия уезжать туда петь рапапа мочь навсегда
23,dying,17 авг 2015,3846,137,False,False,3 разный личность 1 общительный громкий 2 тихий чертовски спокойный 3 ненавидеть каждый малый вещь раздражать
24,dying,17 авг 2015,2566,45,False,False,приходить работа работать глупый вопрос отвечать почему пьяный спать
25,dying,17 авг 2015,4458,187,False,False,"16 способ доставать родитель добавлять страница потерять 1 ходить дом 2 мычать корова называть твой имя 3 вбегать стена 4 говорить носить одежда противоречить твой религия 5 вставать около 4 утро огромный улыбка сказать добрый утро солнышко 6 вырывать кто-нибудь волос закричать днк !!"". 7 спрыгивать крыша попытка полететь 8 взять рука испуганный вид сказать видеть мертвец 9 попытаться поплавать пол 10 бегать весь дом лампочка кричать солнце оно умирать !"" 11 пить стакан сторона 12 приклеивать палец нос супер клей 13 поразговаривать ручка 14 взять мороженое прилеплять лоб утверждать прекрасный единорог 15 повключать повыклюкать свет сказать аааа понимать 16 кричать тон !!!! каждый душа"
26,dying,17 авг 2015,1242,18,False,False,каждый леша должный свой вика
27,dying,16 авг 2015,3108,92,False,False,маша обижать лес багажник увидеть
28,dying,16 авг 2015,4137,65,False,False,каждый катя должный свой ящик водка
29,dying,16 авг 2015,2367,29,False,False,дарить цветок дарить пожирать
30,dying,16 авг 2015,1428,23,False,False,алина юля становиться свой место ...
31,dying,16 авг 2015,1364,18,False,False,каждый анек должный свой никита
32,dying,16 авг 2015,2974,56,False,False,каждый должный свой яна
33,dying,16 авг 2015,2288,52,False,False,каждый должный свой полина
34,dying,16 авг 2015,166,3,False,True,AppToday это необходимо скачать 15 авг 2015 9 54
35,dying,16 авг 2015,2978,72,False,False,каждый должный свой соня
36,dying,16 авг 2015,3503,46,False,False,долбоеб
37,dying,16 авг 2015,3144,93,False,False,принцесск
38,dying,16 авг 2015,2606,54,False,False,любовь подруга лиза
39,dying,16 авг 2015,2864,49,True,False,сигарета приносить радость твой любить
40,dying,16 авг 2015,1755,42,False,False,заниматься го фотка
41,dying,16 авг 2015,3161,86,False,False,1 накосячить 2 попытаться исправлять 3 накосячить
42,dying,16 авг 2015,3681,61,False,False,значит неа значит пока выебываться
43,dying,16 авг 2015,206,1,True,True,DELETED 5 авг 2015 9 04
44,dying,16 авг 2015,4054,69,False,False,любовь настя
45,dying,16 авг 2015,3438,35,False,False,лайков ебать красиво становиться
46,dying,16 авг 2015,5027,125,False,False,голубой глаз восхитительный
47,dying,16 авг 2015,3233,71,False,False,каждый должный свой карина
48,dying,16 авг 2015,2459,33,False,False,текст бессмысленный твой жизнь
49,dying,16 авг 2015,3180,56,False,False,счастливый жизнь лола погодить сечь
50,dying,16 авг 2015,3623,56,False,False,никто нужный смиряться
51,dying,16 авг 2015,2029,58,False,False,каждый настя фея
52,dying,16 авг 2015,1702,33,False,False,слышь че дерзкий просто полина
53,dying,16 авг 2015,2238,17,False,False,спасибо целый месяц счастие хотя спасибо уебок
54,dying,16 авг 2015,1743,24,False,False,боже просто женя
55,dying,16 авг 2015,2097,29,False,False,смело
56,dying,16 авг 2015,2099,33,False,False,простоуйдинахуй
57,dying,16 авг 2015,1722,26,False,False,каждый влад бандитка ама хасл ама ама хасл
58,dying,16 авг 2015,1133,6,False,False,каждый даша должный свой темочка
59,dying,16 авг 2015,2154,35,False,False,каждый вика малявка ...
60,dying,16 авг 2015,703,10,False,False,каждый эмилий милый
61,dying,16 авг 2015,1774,36,False,False,гулять друг собака
62,dying,16 авг 2015,549,8,False,False,каждый маша должный свой инна
63,dying,16 авг 2015,611,8,False,False,каждый ксюша должный свой кенан каждый кенан должный свой ксюша
64,dying,16 авг 2015,1002,24,False,False,здорово сестренка иринка который любить который любить
65,dying,16 авг 2015,3425,30,False,False,мб самый красивый зато орех норма
66,dying,16 авг 2015,923,10,False,False,каждый маша должный свой ира
67,dying,16 авг 2015,2050,55,False,False,голубой глаз темный волос высокий рост идеальный сочетание
68,dying,15 авг 2015,651,1,False,False,редко бывать сестра анита рита
69,dying,15 авг 2015,991,14,False,False,любовь милена
70,dying,15 авг 2015,558,6,False,False,каждый карина должный свой влад каждый влада должный свой карина
71,dying,15 авг 2015,878,22,False,False,каждый ира должный свой даша каждый даша должный свой ира
72,dying,15 авг 2015,1783,28,False,False,любить друг друг убивать
73,dying,15 авг 2015,1969,55,True,False,мочь взять убегать бросать весь попросить убегать вместе
74,dying,15 авг 2015,3150,124,False,False,класс это столица школа класс гангстер класс учиться элита учитель бояться класс кроме класс холоп отличник вести гопот класс некоторые мочь приходить бухой урок
75,dying,15 авг 2015,1440,22,False,False,друг
76,dying,15 авг 2015,2800,72,False,False,мечтать прочитывать твой мысль узнавать
77,dying,15 авг 2015,1501,94,False,False,почему дружить добавлять стена 1 интересный 2 веселый 3 супер 4 мочь 5 любить 6 хороший подруга 7 привлекательный
78,dying,15 авг 2015,3100,41,False,False,душа пиздец спасибо мальчик
79,dying,15 авг 2015,1805,35,False,False,делать хотеться равный осуждать конец жизнь
80,dying,15 авг 2015,912,37,False,False,каждый диана красивый заботливый добрый нежный милый очаровательный душевный незабываемый ангельский веселый энергичный чудесный романтичный симпатичный единственный ласковый желанный предсказуемый загадочный интриговать хороший скромный понимать улыбчивый честный обаятельный целеустремленный дивный женственный
81,dying,15 авг 2015,2205,43,False,False,шрам смеяться ранить
82,dying,15 авг 2015,964,21,False,False,каждый аля бандитка ама хасл ама ама хасл
83,dying,15 авг 2015,1672,35,False,False,хотеть кто-нибудь смотреть смотреть шоколадный торт
84,dying,15 авг 2015,2063,39,False,False,нужный далеко
85,dying,15 авг 2015,1609,68,False,False,лето это 3 месяц учебник 92 день свобода 2 208 час счастие 133 480 минута блаженство
86,dying,15 авг 2015,2365,22,False,False,хотеть вместо контрольный нарисовать хуй тетрадка
87,dying,15 авг 2015,1750,39,False,False,п з т е м е н н
88,dying,15 авг 2015,1669,31,False,False,безумно захотеться кто-то садиться рядом сказать понимать действительно понимать почему поступать иначе почему просто понимать это важный
89,dying,15 авг 2015,1662,31,False,False,лето нужно гулять даша
90,dying,15 авг 2015,2606,40,False,False,холодно обнимать батарея
91,dying,15 авг 2015,2464,58,False,False,катя
92,dying,15 авг 2015,1443,21,False,False,приходить ко чай
93,dying,15 авг 2015,2372,38,False,False,кристина обижать нужно любить
94,dying,15 авг 2015,2509,53,False,False,милый красивый очаровательный девушка парень сдыхать счастие
95,dying,15 авг 2015,1514,36,False,False,голова утро ночь
96,dying,15 авг 2015,720,29,False,False,забирать стена самый крутой сумасшедший лето прочитывать проигнорировать скучный самый плохой лето
97,dying,15 авг 2015,1839,40,False,False,хотеть норма друг
98,dying,15 авг 2015,1354,37,False,False,человек встреча который начинать сильно биться сердце каждый подумать особенный человек
99,dying,15 авг 2015,1227,39,False,False,каждый настя бандитка ама хасл ама ама хасл
100,dying,15 авг 2015,1355,9,False,False,трахать рак сука
101,dying,15 авг 2015,1330,53,False,False,"почему человек считать иметь право разрушать чужой жизнь уходить обижать звонить бросать ветер слово ... бог решать мучиться жить счастливо сказать « любить », добрый любить последний вздох сказать « обещать », разбиваться лепешка сдерживать обещание произносить « отпускать », сделать оставаться противный случай смысл жить каждый ваш слово равноценный ноль иметь значение"
102,dying,15 авг 2015,667,18,False,False,каждый алена красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный божественный завораживать ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный
103,dying,15 авг 2015,2073,14,False,False,фото пиздатый чик жизнь должанский
104,dying,15 авг 2015,1288,10,True,False,покупать книга называть милая
105,dying,14 авг 2015,1355,33,False,False,почему грустный вика скучать
106,dying,14 авг 2015,658,19,False,False,каждый марина должный свой настя
107,dying,14 авг 2015,1044,5,False,False,винишко наливать ка малый лиля
108,dying,14 авг 2015,833,1,False,False,ева четкий поп хусейн 5 год
109,dying,14 авг 2015,1643,39,False,False,серо-голубой глазок маленький рост пушлый щечка прекрасный сочетание
110,dying,14 авг 2015,764,19,False,False,каждый катя должный свой вика
111,dying,14 авг 2015,1260,26,False,False,сентябрь приближаться ко
112,dying,14 авг 2015,379,2,True,False,▼ нажимать поцелуйчик вскоре влюбляться нажимать
113,dying,14 авг 2015,95,5,False,True,AppToday это необходимо скачать 12 авг 2015 12 49
114,dying,14 авг 2015,1976,43,False,False,зеленый глаз русый волос маленький рост идеальный сочетание
115,dying,14 авг 2015,1498,17,False,False,где-то прилавок магазин скучать алкоголь
116,dying,14 авг 2015,1834,34,False,False,ребенок хотеть взрослый взрослый хотеть ребенок подросток хотеть вообще
117,dying,14 авг 2015,87,0,True,True,DELETED 5 авг 2015 9 04
118,dying,14 авг 2015,1335,27,False,False,кажется забывать рано поздно вспоминать заново
119,dying,14 авг 2015,1021,17,False,False,каждый должный свой марина
120,dying,14 авг 2015,1649,25,False,False,завтра
121,dying,14 авг 2015,698,14,False,False,оптимизм жажда жизнь положительный настрой попробовать сука расстраивать
122,dying,14 авг 2015,1873,76,False,False,парень заметка девушка 1 злой уходить идти 2 внимательно смотреть твой губа поцелуй 3 отталкивать держать отпускать 4 обзывать целовать говорить любить 5 злой сказать очень милый 6 тихий спрашивать 7 игнорировать привлекать внимание 8 показывать плохой сторона говорить красивый 9 видеть начинать плакать обнимать оставлять планета 10 класть свой голова твой плечо опускаться поцелуй 11 говорить нравиться самый дело хотеть сказать 12 рассказывать секрет хранить 13 смотреть глаз опускать пока это сделать 14 скучать больно 15 « ломать » сердце боль обида проходить 16 говорить кончаться хотеть ... 17 взять рука мгновение важно .) показывать
123,dying,14 авг 2015,1660,36,False,False,говорить никак мочь забывать человек нужный
124,dying,14 авг 2015,969,9,False,False,успокаивать свой объятие
125,dying,14 авг 2015,2201,50,False,False,весь мир жизнь мама
126,dying,14 авг 2015,1108,22,False,False,сначала человек говорить мочь друг друг знать друг друг хотеть
127,dying,14 авг 2015,1187,23,False,False,представлять сильно хотеть поговорить
128,dying,14 авг 2015,1176,17,False,False,почему грустный катя соскучиться
129,dying,14 авг 2015,1111,29,True,False,первый любовь самый сильный помнить конец жизнь
130,dying,14 авг 2015,1013,6,False,False,го бегать голый крыша курить
131,dying,14 авг 2015,701,11,False,False,скучать соня
132,dying,14 авг 2015,1133,20,False,False,"вопрос дело просто отвечать нормально услышать ясно "", рассказывать услышать понятно"
133,dying,14 авг 2015,923,6,False,False,пидар пидар пидар пидар пидар пидар пидар
134,dying,14 авг 2015,1165,9,False,False,ой это быстро пролетать это лето оно каждый год пролетать
135,dying,14 авг 2015,1006,15,False,False,обижаться человек просто менять мнение вытаскивать человек грязь вытаскивать грязь человек
136,dying,14 авг 2015,1170,21,False,False,удаль забывать
137,dying,14 авг 2015,1406,25,False,False,гулять телефон это
138,dying,14 авг 2015,978,15,False,False,самый ужасный это действительно нужный поддержка сидеть телефон рука знать чей номер набирать
139,dying,14 авг 2015,1120,16,False,False,слишком стремный счастие
140,dying,14 авг 2015,1171,36,False,False,человек убивать четыре способ 1 санта лючия санта лючия 2 боже мама мама сходить ум 3 это шутка встречаться маршрутка 4 э слышь че дерзкий
141,dying,14 авг 2015,630,6,False,False,пусть лето интернет
142,dying,14 авг 2015,944,9,False,False,обидно чмо
143,dying,14 авг 2015,2002,42,False,False,карий глаз темный волос маленький рост великолепный сочетание
144,dying,14 авг 2015,1252,18,True,False,чувство
145,dying,14 авг 2015,1861,22,False,False,нравиться парень который намного высоко приятно пахнуть великолепно обниматься
146,dying,13 авг 2015,234,1,True,False,жать принцесск смотреть получаться
147,dying,13 авг 2015,1325,12,False,False,таить вид
148,dying,13 авг 2015,956,8,False,False,самый жизнь который смотреть фильм читать книга
149,dying,13 авг 2015,432,28,False,False,репост бояться смочь отвечать весь вопрос правильный купить шоколадка 1 фамилия 2 имя 3 отчество 4 любимый цвет 5 любимый песня 6 любимая шоколадка 7 любимый напиток 8 сколько год 9 любимый фильм 10 хороший подруга детство 11 цвет глаз 12 любимый мультфильм 13 любимый цветок 14 любимый урок
150,dying,13 авг 2015,795,0,True,False,лайк
151,dying,13 авг 2015,1216,24,False,False,знать это ничто интересно кроме человек весь плевать единственный крутиться голова это мысль человек
152,dying,13 авг 2015,1226,22,False,False,хороший подруга запоминать упасть подымать заканчивать ржать
153,dying,13 авг 2015,1040,13,False,False,отпускать мочь уебывать нахуй
154,dying,13 авг 2015,879,18,False,False,обещать обещать сделать
155,dying,13 авг 2015,579,9,False,False,жить жить твой жизнь появляться полина
156,dying,13 авг 2015,988,15,False,False,забывать твой поцелуй
157,dying,13 авг 2015,735,21,False,False,хороший пора это запоминать жить свой удовольствие
158,dying,13 авг 2015,1155,29,False,False,любить катя кормить катя писать катя гулять катя ценить катя обнимать катя беречь катя
159,dying,13 авг 2015,1475,13,False,False,го спиваться
160,dying,13 авг 2015,777,6,False,False,делаться хороший
161,dying,13 авг 2015,823,19,False,False,адекватный пока встречать катя
162,dying,13 авг 2015,740,7,False,False,весь
163,dying,13 авг 2015,839,5,False,False,близко близкие
164,dying,13 авг 2015,617,15,False,False,лето нужно проводить лиза
165,dying,13 авг 2015,1021,10,False,False,оказываться уебок
166,dying,13 авг 2015,905,13,False,False,запоминать пророчество когда-нибудь сон страдать одиночество снова прийти ко э асадов
167,dying,13 авг 2015,1111,22,False,False,адекватный пока встречать настя
168,dying,13 авг 2015,1617,20,False,False,лезть вскрывать
169,dying,13 авг 2015,1261,13,False,False,почему сразу мочь сказать привыкать ко очень нужный
170,dying,13 авг 2015,875,17,False,False,любовь даша
171,dying,13 авг 2015,1273,23,False,False,хотеть просто дружить влюбляться
172,dying,13 авг 2015,879,13,False,False,карина рядом враг ложиться град
173,dying,13 авг 2015,1161,16,False,False,мама взрослеть становиться больно
174,dying,13 авг 2015,443,2,False,False,экзамен 2 неделя отсчет пойти тунеядец
175,dying,13 авг 2015,575,17,False,False,д добрый артистичный ш шикарный афигенный
176,dying,13 авг 2015,963,9,False,False,любить пьяненький мальчик
177,dying,13 авг 2015,1127,14,False,False,чувство забывать человек взять написать это сделать
178,dying,13 авг 2015,489,12,False,False,каждый яна фея
179,dying,13 авг 2015,485,14,False,False,каждый настя должный свой ира
180,dying,13 авг 2015,815,13,False,False,обижать рита хороший
181,dying,13 авг 2015,1169,17,False,False,скучать макс
182,dying,13 авг 2015,558,9,False,False,славик это хороший друг братан опасный парень идеальный мужчина реальный пацан самый хороший человек свет
183,dying,12 авг 2015,1127,22,False,False,мочь когда-нибудь увидеться улыбаться встреча знать забывать вдвоем веселиться хотеть уходить дом просто хотеть вместе бац заканчиваться
184,dying,12 авг 2015,1301,24,False,False,девиз жизнь пиза ец погнать
185,dying,12 авг 2015,379,8,False,False,каждый диана красивый умненький заботливый привлекательный добрый нежный милый очаровательный обворожительный душевный незабываемый неотразимый шикарный божественный завораживать ангельский кокетливый веселый энергичный чудесный романтичный симпатичный единственный ласковый сладенький желанный непредсказуемый загадочный интриговать хороший скромный понимающий заманчивый улыбчивый зажигательный честный обаятельный целеустремленный дивный женственный
186,dying,12 авг 2015,938,19,False,False,любовь непредсказуемый штука мочь весь жизнь ходить мимо человек замечать завтра бояться отпускать рука
187,dying,12 авг 2015,1066,17,False,False,человек писать ночь думать сон ценить это
188,dying,12 авг 2015,2293,35,False,False,ночь наушники мечта
189,dying,12 авг 2015,839,11,False,False,пустой мурашки кожа звонить равный легкость мочь отвечать писать сниться 2 ночь подряд отправлять смайлик ответ понимать
190,dying,12 авг 2015,1176,18,False,False,бывать день который хотеться поставлять повтор
191,dying,12 авг 2015,901,26,False,False,знать прекрасный прочитывать первый слово
192,dying,12 авг 2015,569,3,False,False,каждый причитаться столько счастие сколько сила подарить ..
193,dying,12 авг 2015,544,8,False,False,вроде свободный вроде поиск активный вроде находить
194,dying,12 авг 2015,1573,24,False,False,скучать саша
195,dying,12 авг 2015,784,7,False,False,делать невероятно болезненный вещь продолжать верить человек причина который вести
196,dying,12 авг 2015,528,9,False,False,бросать слово ветер погода переменчивый вероятность некоторый время направление ветер изменяться именно ваш слово сбивать нога
197,dying,12 авг 2015,883,18,False,False,"ночь A пойти спать "", подумать A пойти отвечать интернет"
198,dying,12 авг 2015,392,2,False,False,счастие простой незабываемый момент главное открываться жить мир который куда-то постоянно спешить просто важно останавливаться наслаждаться момент
199,dying,12 авг 2015,673,10,False,False,твой хороший подруга даша
200,dying,12 авг 2015,635,3,False,False,жаловаться одиночество хотя подпускать человек
201,dying,12 авг 2015,1002,18,False,False,молчать молчать боль проблема тайна страх рвать изнутри молчать иначе давить бить сыпать соль твой рана молчать похер неважно просто
202,dying,12 авг 2015,1306,26,False,False,весь мир жизнь мама
203,dying,12 авг 2015,840,6,False,False,запоминать вещь надоедать быстро который орать люблюнемогать
204,dying,12 авг 2015,790,22,False,False,музыка это след который вернуться разный время жизнь
205,dying,12 авг 2015,1516,21,False,False,девушка который чистый нога единый синяк укус комар царапина шрам колено развлекаться вообще
206,dying,12 авг 2015,677,10,False,False,модно благодарить вранье обижаться говорить правда
207,dying,12 авг 2015,715,1,False,False,лгать доверять доверять солгать ...
208,dying,12 авг 2015,882,15,False,False,каждый должный свой ксюша
209,dying,12 авг 2015,960,15,False,False,короче плевать человек обо думать
210,dying,12 авг 2015,844,8,False,False,просто общаться человек наедине наедине становиться человек
211,dying,12 авг 2015,404,6,False,False,каждый марина принцесска
212,dying,12 авг 2015,492,1,False,False,говорить слово говорить
213,dying,12 авг 2015,740,12,False,False,внешность смотреть возраст снаружи внутри
214,dying,12 авг 2015,314,7,False,False,подруга это святой особенно звать леся
215,dying,12 авг 2015,669,5,False,False,блин бывать ненавидеть человек отталкивать некоторый время понимать хватать
216,dying,12 авг 2015,558,9,False,False,весь мир отвертываться взять твой рука уходить вместе
217,dying,12 авг 2015,754,13,False,False,история злой алина алин добрый
218,dying,12 авг 2015,644,13,True,False,иметь ребенок понимать жизнь который дорогой собственный
219,dying,12 авг 2015,957,13,False,False,встречать рассвет голова ночь
220,dying,12 авг 2015,956,31,False,False,посвящать пост хороший подруга спасибо терпеть
221,dying,12 авг 2015,641,7,False,False,причина из-за который эмоция бушевать сводить ум ураган боль
222,dying,12 авг 2015,729,14,False,False,правда это штука который хотеться знать который хотеться верить
223,dying,12 авг 2015,531,13,False,False,каждый должный свой арина
224,dying,12 авг 2015,810,11,False,False,любой плохой день исправлять хороший человек
225,dying,11 авг 2015,1243,20,True,False,мама носить 9 месяц живот 3 х год рука весь жизнь свой сердце ...
226,dying,11 авг 2015,596,7,False,False,твой хороший подруга оля
227,dying,11 авг 2015,81,0,True,True,DELETED 5 авг 2015 9 04
228,dying,11 авг 2015,717,14,False,False,тип человек который нравиться одиночество нравиться ходить домой одиночество слушать музыка нравиться оставаться дом пятница ночь просто нравиться тишина нравиться одиночество долгий время нравиться одиночество момент плохой мысль брать верх думать пытаться сказать нравиться одиночество нравиться одинокий
229,dying,11 авг 2015,1410,27,False,False,стоить обижать девушка некоторый плакать убегать мочь неожиданно разбивать нос
230,dying,11 авг 2015,401,3,False,False,жизнь преподносить множество сюрприз пора ставить колено находить сила подниматься идти вперед ..
231,dying,11 авг 2015,3192,14,False,False,лайк мама
232,dying,11 авг 2015,1254,10,False,False,нужный телефон бесконечный зарядка
233,dying,11 авг 2015,408,5,False,False,осуждать человек поступок выбор возможно считать следовать что-то делать однако касаться считать ровно касаться ваш личный мнение становиться весь ошибаться порицать жить свой жизнь давать право ошибка
234,dying,11 авг 2015,662,8,False,False,лгать доверять доверять солгать
235,dying,11 авг 2015,531,16,False,False,кристина • самый добрый • самый милый • самый ласковый • самый красивый • самый понимать • самый крутой • самый хороший
236,dying,11 авг 2015,604,10,False,False,знать каждый ночь кто-то думать заснуть кто-то означать весь мир кто-то мочь родиться рождаться ради особенный уникальный кто-то чей существование подозревать любить пауло коэльо книга воин свет
237,dying,11 авг 2015,1302,11,False,False,боже научать писать первый
238,dying,11 авг 2015,702,14,False,False,просить прощение человек который пофиг это самый мыть пол плясать
239,dying,11 авг 2015,873,11,False,False,мочь писать звонить это значить хотеться
240,dying,11 авг 2015,857,19,False,False,посвящать пост хороший подруга спасибо терпеть
241,dying,11 авг 2015,738,11,False,False,говорить друг друг разный гадость черт побрать б знать любить друг друг дмитрий гринберг
242,dying,11 авг 2015,827,11,False,False,обидно поверять человек некоторый время понимать говорить делать вранье
243,dying,11 авг 2015,1025,7,False,False,человек который писать первый каждый день черт любить жаль
244,dying,11 авг 2015,541,6,False,False,честность верность это дорогой подарок который дешевый человек стоить ожидать
245,dying,11 авг 2015,834,15,False,False,любовь юля скучать
246,dying,11 авг 2015,712,11,False,False,когда-нибудь хотеться просто выходить улица посреди ночь погулять делать ничто особенный наблюдать думать дух
247,dying,11 авг 2015,700,15,False,False,весь душа плевать хотеть
248,dying,11 авг 2015,1134,18,False,False,любить любить
249,dying,11 авг 2015,442,4,False,False,черный полоса жизнь зебра прямой короткий длинный извилистый крутой поворот ....
250,dying,11 авг 2015,597,7,False,False,нужно важный важно нужный
251,dying,11 авг 2015,653,7,False,False,лето нужно проводить ангелина
252,dying,11 авг 2015,420,4,False,False,прошлое мягкий теплый домашний халат который хотеться возвращаться вновь вновь
253,dying,11 авг 2015,667,11,False,False,бывать вещь вроде красивый качество дерьмо бывать человек
254,dying,11 авг 2015,823,17,False,False,знать сколько заходить страница охиреть
255,dying,11 авг 2015,519,12,True,False,родительский дом это место рай … время застыть стрелка час … мама весь сердце ошибка прощать подарить теплота любовь !!!
256,dying,11 авг 2015,403,7,False,False,лето нужно проводить лиза
257,dying,11 авг 2015,456,8,False,False,это очень важно иметь рядом человек который мочь рассказывать
258,dying,11 авг 2015,561,9,False,False,хотеть смотреть фильм
259,dying,11 авг 2015,454,3,False,False,внутри словно что-то щелкать понимать момент изменяться
260,dying,11 авг 2015,835,13,True,False,думать это самый сложный отпускать любить
261,dying,11 авг 2015,717,13,False,False,любовь хороший подруга настя
262,dying,11 авг 2015,545,7,False,False,рядом сердце искать
263,dying,11 авг 2015,484,9,False,False,любить сложно сложно находить человек который это правда нужно
264,dying,11 авг 2015,701,16,False,False,катя беречь любить кормить
265,dying,11 авг 2015,809,11,False,False,сменить город жизнь меняться фредерик бегбедро рассказик экстази
266,dying,11 авг 2015,740,13,False,False,самый сильный страх становиться лишний жизнь человек который реально дорогой
267,dying,10 авг 2015,837,13,False,False,смешно слушать ложь знать правда перебивать жалко человек стараться
268,dying,10 авг 2015,773,7,False,False,вечно придумывать сказка верить
269,dying,10 авг 2015,676,15,False,False,чувство проходить просто переставать показывать
270,dying,10 авг 2015,626,12,False,False,видеть плохой настроение спрашивать « случаться » хороший вариант просто медленный протягивать шоколадка
271,dying,10 авг 2015,766,11,False,False,кто-то звонить пьяный ценить это очень дорогой человек
272,dying,10 авг 2015,468,3,False,False,любой шаг мочь изменять жизнь вопрос лишь шаг сделать
273,dying,10 авг 2015,409,6,False,False,твой хороший подруга даша
274,dying,10 авг 2015,940,13,False,False,ощущение человек который нравиться смотреть прямо глаз
275,dying,10 авг 2015,545,8,False,False,важный сколько друг важно сколько помогать трудный минута сколько вспомнить
276,dying,10 авг 2015,571,12,False,False,лето проводить кристина
277,dying,10 авг 2015,639,10,False,False,среди тысяча голос услышать молчание
278,dying,10 авг 2015,745,4,False,False,вернуть мода доброта искренность
279,dying,10 авг 2015,1328,22,False,False,сколько репост заслуживать слово мама
280,dying,10 авг 2015,669,6,False,False,мужчина притворяться влюбленный стараться веселый галантный оказывать всяческий внимание влюбленный по-настоящему похожий овца агата кристи
281,dying,10 авг 2015,656,5,False,False,никто сделать первый шаг каждый думать это взаимно
282,dying,10 авг 2015,915,23,False,False,гарри поттер волшебник шерлок холмс уникальный дин винчестер красавчик супермэн герой Йа дебил
283,dying,10 авг 2015,514,5,False,False,картинка который строй голова ход увидеть наяву
284,dying,10 авг 2015,896,19,True,False,мама носить 9 месяц живот 3 х год рука весь жизнь свой сердце ..
285,dying,10 авг 2015,346,1,False,False,оставаться 8 день конец июль какостановитьвремя ?!
286,dying,10 авг 2015,658,12,False,False,заслуживать стыдиться любить рассказывать весь свой друг сохранять твой фотография хороший плохой смотреть скучать жертвовать свой сон ради разговор весь время говорить сильно любить ... заслуживать настоящий любовь
287,dying,10 авг 2015,608,12,False,False,приятный воспоминание надоедливый присутствие
288,dying,10 авг 2015,746,13,False,False,любимый ради край свет пойти магазин сходить сходить
289,dying,10 авг 2015,823,12,False,False,бояться встречаться взгляд бояться увидеть глаз
290,dying,10 авг 2015,566,8,False,False,человек говорить изменяться просто переставать вести хотеться
291,dying,10 авг 2015,685,16,False,False,скучать катя
292,dying,10 авг 2015,669,6,False,False,странно 10 год некоторые мочь брак иметь ребенок некоторые мочь миллионер некоторые мочь мертвый
293,dying,10 авг 2015,741,17,False,False,топ 10 фраза мама 1 свой ребенок понимать 2 просто примеерь 3 папа хороший мама плохой 4 одеваться нормально лечить иметь ввиду 5 выходить мусор выкидывать 6 хотеть вредно хотеть 7 доезжать позвонить 8 закругляться 9 находить находить знать сделать 10 помыть посуда
294,dying,10 авг 2015,897,10,False,False,каждый должный свой вика
295,dying,10 авг 2015,643,9,False,False,скоро налаживаться
296,dying,10 авг 2015,779,9,True,False,никто сделать первый шаг каждый думать это взаимно © ф м достоевский
297,dying,10 авг 2015,768,15,False,False,это парень парень
